Report generated on: 09-09-2022 23:18:25
"API","","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-SUR-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.08924","1.8","1.6","1.2","1","1.2","1.3","1.2","1.1","1.2","1.5","1.5","1.4","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.6","1.7","1.8","1.8","1.9","2","2","2.030626983","2","2.1","2.7","2.056473316","2.458005569","2.26434235","2.359134371","2.220087","2.049781","2.308820001","2.314032735","2.371993857"
"INTL.4002-8-SUR-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-SUR-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.010034321","0.010912857","0.010912857"
"INTL.4006-8-SUR-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.08924","1.8","1.6","1.2","1","1.2","1.3","1.2","1.1","1.2","1.5","1.5","1.4","1.5","1.5","1.5","1.5","1.5","1.5","1.5","1.6","1.7","1.8","1.8","1.9","2","2","2.0306269825527634","2","2.1","2.7","2.0564733156376045","2.4580055687836886","2.2643423504021483","2.359134370952243","2.220087","2.049781","2.29878568","2.303119877981311","2.361081"
"","Sweden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-SWE-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.071515591","71.543136067","64.377573856","57.115521931","57.840312798","62.203598367","63.707736863","62.101397501","59.047909674","57.772872617","54.854551923","54.956090776","58.123188748","57.516223054","62.316790447","61.028922728","65.798289153","61.140041986","62.331181723","60.082823768","56.668245154","57.922892311","58.125893147","60.102414574","60.046345721","57.793542295","59.159585393","57.614191922","56.612985301","52.194028468","57.32832058","53.336235746","50.483586226","49.667180983","48.701873273","48.873321156","50.466767879","50.737731564","47.079863482","48.144422517"
"INTL.4002-8-SWE-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.496102309382614","5.224066124980884","6.23812468215135","7.973974088063717","8.441064797656782","10.56111908698013","10.550433063252646","9.825836778330839","9.908886320937487","10.410421717025647","9.335522925878863","9.116171451067004","9.455600809995211","9.09348511648161","10.545008701034702","9.693939967064809","10.459224890725686","9.19630629574937","8.955720085711793","8.50740188199048","8.655658265786434","9.585580842433219","9.97297659525647","9.751071771113539","10.132330673592891","9.390858353423779","10.158045788525433","9.378197430419174","9.246251684351645","5.893330481295843","8.604117811132026","8.002891185602788","6.8646759256094105","7.1828150969029","6.775664155464946","6.735155560623508","6.835658313714272","6.689001078404914","6.9884732879958635","7.379967068584484"
"INTL.4010-8-SWE-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.15662328","0.4202088","0.578370723","0.680080353","0.9979959","1.206879997","1.25935304","1.431784938","1.584187176","1.558165746","1.575240761","1.630715262","1.63998069","1.595506637","1.798514124","1.656141319","1.859905779","1.876814014","1.957128127","1.883154602","1.733094022","1.754229315","1.965582244","1.663347555","2.593300445","3.285295351","2.737549256","2.45429932","2.216359052","1.917973106","2.009605303","1.911627453","2.26717575","2.26717575","2.358863004"
"INTL.4006-8-SWE-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.57541328153347","66.3190699415607","58.13944917354821","49.14154784278171","49.399248","51.485856","52.737095","51.69719","48.458943","46.364455","44.312149","44.580566284993694","47.235803","46.838550761664564","50.213616","49.759742","53.708349","50.303755","51.779955","49.77690776166457","46.356445569664565","46.477405689664565","46.27610253766456","48.394214676","48.03086044499369","46.66958991932913","47.24731028966457","46.270412247329126","45.70338606166457","43.70739754166456","45.438907417664566","42.595795304","41.16461098","40.268006833664565","40.008236012","40.128560292","41.719482112","41.781554736","37.824214444","38.405592444"
"","Switzerland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-CHE-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.288410881","38.163755455","36.254793536","39.88400664","40.375442393","43.807129562","43.831710562","42.420239302","42.458577213","42.274665003","42.260934544","44.512822551","45.105070962","42.932256474","42.391821339","43.471249904","44.33135558","43.564547046","45.235610153","45.6262472","44.553943222","45.742914996","43.694081468","44.513333661","44.712775947","45.18369009","44.784418273","42.931578839","44.688750904","43.38559761","44.879988798","41.098603284","42.679771497","43.637537452","39.638756163","39.558275205","40.235876545","39.632332856","38.8391437","38.739343449"
"INTL.4002-8-CHE-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9582777173645853","1.3550607766882525","1.1612786261275447","1.0719862375378493","1.4570718458096636","1.414710328556454","1.2167642416619247","1.1471965017406314","0.9576850125456258","0.9890929833682514","0.9929105668439447","0.8511476367900006","0.6115030857923199","0.4929041766396156","0.5210836780477452","0.5446131713672103","0.41276699746459194","0.3315242132441609","0.2775311665580233","0.2949797940827794","0.4143164143878667","0.43694616983141965","0.41538793973859006","0.4190684059152612","0.4001611074709397","0.4700032252020208","0.47921901994761557","0.5675418857698967","0.5143275230887345","0.48082392627598697","0.4231460495883639","0.40281500548681626","0.42924715396067314","0.419313929630053","0.4032884050074965","0.4349423619196656","0.397738458089723","0.37422633252250914","0.3548905513154909","0.319364447806884"
"INTL.4010-8-CHE-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.006284793","2.168956533","2.336191147","2.548523927","2.816884547","2.982315233","3.03951032","3.2534348","3.2566182","3.58228002","3.818447977","4.283146914","4.505800876","4.724890297","4.658261661","5.135808733","5.557090583","5.365598833","5.524536986","5.723688406","5.691134808","5.922839826","5.813689528","6.144970255","6.34029184","6.50880458","6.330717253","6.16411943","6.571996858","6.30965316","7.052097225","6.261082517","6.86439882","7.234049761","6.284065996","6.720752081","7.065501325","7.101891523","6.746269149","6.925936001"
"INTL.4006-8-CHE-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.32384837066238","34.63973814486793","32.75732376267855","36.26349647556346","36.101486","39.410104","39.575436","38.019608","38.244274","37.703292","37.449576","39.378528","39.987767","37.714462","37.212476","37.790828","38.361498","37.867424","39.433542","39.607579","38.448492","39.383129","37.465004","37.949295","37.972323","38.204882284993694","37.974482","36.19991752332913","37.60242652332913","36.59512052332913","37.40474552332913","34.43470576166457","35.38612552332913","35.984173761664564","32.95140176166456","32.40258076166457","32.772636761664565","32.156215","31.737984","31.494043"
"","Syria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-SYR-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.428087003","17.458764793","17.475378413","20.46517031","22.468972896","23.261608084","24.462567379","28.126094052","28.92756575","30.800888229","36.258961412","32.331357862","33.493910465","37.670439233","40.861125978","39.319026086","41.261128969","43.231331102","47.376933236","49.898718743","50.011043848","49.087511168","52.344172833","52.450082138","51.931568141","50.974317357","51.278296159","50.048790533","54.854396193","61.565801022","64.90402265","60.171502349","45.271518137","30.977237213","27.28042514","26.696665502","25.719062671","26.089493975","30.957562784","26.892575779"
"INTL.4002-8-SYR-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.009608275731621697","0.009608275731621697","0.01601379288603616","0.01601379288603616","0.009608275731621697","0.006405517154414464","0.003202758577207232","0.003202758577207232","0.008836510200030647","0.014470261822854063","0.0017885388915798751","0.002334208884171557","0.004925842691744723","0.001205037914674221","0.011999493718467542","0.01948958663195031","0.015096140778955455","0.011950581472773735","0.012582798026194707","0.01164454416854884","0.015819904949777936","0.01156004601385514","0.004205485559702289","0.012026795515370482","0.00307282312513718","0.007581943056175742","0.01729675935593541","0.011679250006105651","0.005366373044397343","0.009542535169187304","0.012274774651864575","0.018187881349146187","0.02124590343218528","0.015798722169932253","0.009364610530883328","0.015908915464456195","0.0250648649527768","0.039635541887628446","0.021628900304200886","0.045877051519456154"
"INTL.4010-8-SYR-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.867688727","0.449156517","0.45936462","0.449156517","0.45936462","0.255202567","0.45936462","1.122891293","0.91872924","1.786417967","5.257172873","6.329023653","6.488984622","6.669234195","6.849126484","5.299536499","7.246032828","8.219380521","10.364350438","10.887074199","10.995223943","10.075951122","13.339967347","13.438055342","13.928495318","11.966735414","12.2609994","11.770559424","11.84902982","14.556258487","18.891747875","15.92949042","12.65335138","10.397327491","9.612623529","8.435567587","7.356608806","7.258987433","7.219938884","6.927074767"
"INTL.4006-8-SYR-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.55079","17","17","20","22","23","24","27","28","29","31","26","27","31","34","34","34","35","37","39","39","39","39","39","38","39","39","38.266551858598405","43","47","46","44.22382404736191","32.59692085386054","20.564111","17.658437","18.245189","18.337389","18.790871","23.715995","19.91962396"
"","Taiwan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-TWN-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.103599558","64.025720927","64.055902781","71.063565467","80.689893823","81.860117946","87.672125142","91.576409616","106.085402825","116.194613061","119.248091156","125.038997009","132.074410455","145.029703961","156.746512521","171.853079627","187.985281815","197.303024135","211.98387097","210.109006364","237.72328192","229.215867335","254.063921576","271.631254695","257.853510479","267.334131774","274.501909475","253.718664658","265.064669165","242.261467145","271.970446045","276.048394479","268.939669741","267.374081323","274.043035774","273.186495918","281.164776269","267.13371952","283.193662206","279.205991763"
"INTL.4002-8-TWN-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.957365367927077","12.0815534371064","14.278292220613992","19.452699956527795","22.80127666329786","24.0826014456565","29.45011194247983","32.18774542557391","36.75219490528492","38.41709656141131","37.80398042799478","41.46804700917984","47.9908771970466","52.12768036129111","55.28939802145979","56.85213429442249","64.84246886658977","73.39007419054103","80.19364608330734","84.20118830453536","99.49939839892174","105.05409684179254","112.23129085914074","121.42594580734087","125.19057633903154","129.7809108915009","135.49319305136706","141.83641817865794","135.90270108694875","130.20921232617425","137.44926405109305","145.0738596111857","143.83086227078195","145.05267277435885","145.83190184416642","142.05651946262864","144.25800455339524","132.02810000555462","147.3312615261277","141.44462293235674"
"INTL.4010-8-TWN-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.38866419","2.94416749","1.77761056","2.61086551","2.88861716","2.7775165","2.2220132","2.38866419","1.33320792","2.7775165","4.444110728","5.57095","6.083533258","5.9020236","7.4571145","8.000945333","9.142812948","10.912949944","12.790224887","12.907818059","14.223883521","14.161770493","16.832630717","17.205308888","20.66293414","21.553220882","22.008716424","23.582246479","24.161968078","25.052254819","31.387783724","33.582444064","31.565841072","32.288422637","37.953130834","40.841386658","42.588818348","46.499835484","46.38740997","45.554340247"
"INTL.4006-8-TWN-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.75757","49","48","49","55","55","56","57","68","75","77","78","78","87","94","107","114","113","119","113","124","110","125","133","112","116","117","88.3","105","87","103.13339827003595","97.39209080392472","93.54296639772731","90.032985911395","90.25800309622595","90.28858979724808","94.3179533674061","88.60578403092136","89.47499070945408","92.207028584033"
"","Tajikistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-TJK-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","7.262872968","5.601365099","5.113660907","3.702035582","4.796478599","4.715879122","5.165414303","5.54955425","5.913996805","6.213204579","6.022042456","6.662113356","7.130273631","7.524087903","7.53360823","6.709136527","6.97349778","2.474313113","2.397902462","2.484450524","3.148202545","3.604743371","5.068255442","4.840737356","5.515403534","6.253427167","6.870917512","7.642518823"
"INTL.4002-8-TJK-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0.5354458252081565","0.6549567835045275","0.17506726155556182","0.11885117672821917","0.08726078728561416","0.07947283108056151","0.06824321141478373","0.054295162333320754","0.06179692532630644","0.06291670382020297","0.08754817041248111","0.11373748592525294","0.20538912391386585","0.21877123976129015","0.23040259253394274","0.3947776686667306","0.4299410207961684","0.428993614653398","0.4341095751903967","0.4795035070063669","0.9084371205059016","1.1016846265278772","1.8645635308855468","2.2158801579189324","2.925314853774634","3.77633027558137","4.101165580350681","4.362165942972054"
"INTL.4010-8-TJK-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","3.727427143","2.746408315","3.138593645","1.583184405","2.409217812","2.236406291","2.197171092","2.295259088","2.45219988","2.550287875","2.334494286","2.64837587","2.724884507","2.805316663","2.503205637","1.294761537","0.843556759","0.445319498","0.443357738","0.390390221","0.398237261","0.41393134","0.439434218","0.039235198","0.03726468","0.037220891","0.142651973","0.30918232"
"INTL.4006-8-TJK-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","3","2.2","1.8","2","2.3","2.4","2.9","3.2","3.4","3.6","3.6","3.9","4.2","4.5","4.8","5.019597320928593","5.7","1.6","1.5204351491397914","1.6145567957151348","1.8415281633084535","2.089127404553413","2.7642576928340663","2.585622","2.552824","2.439876","2.627099958508781","2.97117056"
"","Tanzania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-TZA-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.91186","2.2","2.2","1.9","2.1","2.1","2.7","2.4","2.502474932","2.508351522","2.817800953","2.327250384","2.654594849","2.808356982","2.512643749","2.506976425","2.542445262","2.48571609","2.533650874","2.675336564","2.670659162","3.08394738","3.499321995","3.65152889","4.209546697","5.053158389","5.414392703","5.691847893","6.194776191","6.790053621","6.645204036","7.832454198","9.701844979","10.410591281","10.522900801","10.843429747","11.485682638","10.81976952","11.481377071","11.49058468"
"INTL.4002-8-TZA-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0.0024749316905368886","0.008351521554512461","0.017800952893585003","0.02725038423265754","0.05459484949852055","0.10835698176696722","0.11264374912868048","0.10697642473058468","0.14244526194957238","0.08571609025398728","0.13365087421189806","0.1753365635643228","0.17065916242914414","0.18394737976762365","0.19932199514389157","0.1515288897867025","0.17623531077919685","0.1532336370209826","0.12559682923633284","0.1409464512175644","0.19487965724577083","0.19921560405149794","0.21503131060909378","0.23202658568527235","0.25575814194044877","0.2050347757790768","0.6184698783415338","0.6735878526104724","0.6309066248188443","1.186628786696494","1.1259584185587477","1.3201470823480865"
"INTL.4010-8-TZA-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.233311386","0.799924752","0.988795874","1.039732749","1.099896534","1.290838017","1.530172725","0.980879952","1.137820744","1.275143938","1.078967947","2.157935894","2.948056013","1.857269733","2.495959652","2.704801118"
"INTL.4006-8-TZA-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.91186","2.2","2.2","1.9","2.1","2.1","2.7","2.4","2.5","2.5","2.8","2.3","2.6","2.7","2.4","2.4","2.4","2.4","2.4","2.5","2.5","2.9","3.3","3.5","3.8","4.1","4.3","4.511168692591251","4.9","5.3","4.9","6.619547659836638","8.30826609258748","8.930412567057347","8.825462975411334","8.011906","7.90672","7.775871","7.859459","7.46563648"
"","Thailand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-THA-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.57204808","33.965847932","32.934607345","35.314858484","39.554945206","43.190634396","44.672554568","52.284036866","58.572159527","69.617270015","83.681199783","92.701116923","100.337020338","114.744590168","128.122449292","144.839384917","164.501650818","172.967625854","159.056968656","167.737959995","158.037183163","167.208172304","183.254576264","202.035371386","220.327330867","236.972342109","231.842954599","225.09301363","248.184105876","259.953630767","258.15152462","264.619340371","281.194710193","291.075972545","294.314987204","295.714608892","294.157864391","300.612913677","303.667169932","305.273029114"
"INTL.4002-8-THA-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.624108079767359","1.8435812645402427","2.4409440121228934","2.290628483511985","2.840978539058423","4.399381062940638","5.73020790103681","8.280556866440403","8.33222286027785","9.960956681688696","13.645413115520288","16.179743589550696","17.125910338137558","18.27480071601194","20.985558358821","24.334162550276986","30.29645861248134","31.087570018028003","24.584289801048754","26.153259148765876","27.516689798603334","30.80461853703144","32.32943760401737","34.22252759898108","37.61066186224383","40.367967977493464","43.88393560135146","50.18973217214074","53.88437618212179","53.24898289388047","56.03260141205538","56.59303365558377","58.507946900466294","59.49545090272144","61.713334394087745","60.99668583094287","56.38139958989351","59.56742163714105","57.11033646435439","58.78013644699308"
"INTL.4010-8-THA-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","2.122266667","2.493663333","3.02423","3.713966667","6.791253333","5.942346667","7.00348","10.239936667","9.656313333","11.035786667","12.521373333","13.21111","16.469789452","18.136890933","19.505222367","22.205192206","27.880055836","29.472678855","32.584700846","36.520493364","43.403553767","47.92513866","52.812843787","54.716669005","59.604374132","60.959018998","64.803281458","68.299729694","71.704647873","82.395358712","84.537162082","92.921315446","95.484157085","96.463528712","97.290960441","95.134530581","96.340886504","98.415903868","100.320699929"
"INTL.4006-8-THA-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.94794","30","28","30","33","32","33","37","40","50","59","64","70","80","89","101","112","114","105","109","94","93","103","115","128","137","127","110.1","126","135","119.72356449634597","123.48914463330706","129.76544784671057","136.0963645574776","136.13812409795685","137.42696262","142.64193422","144.70460553536927","148.14092959941294","146.172192737942"
"","The Bahamas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-BHS-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.99007","4.2","3.6","2.7","2.5","2.2","2.4","2.7","2.4","2.8","3","2.6","2.2","2.3","2.7","3.2","3.6","3.5","4","3.6","3.5","3.4","3.4","4.2","4.3","4.9","4.9","3.333506078","5.1","3.6","3.6","2.968306614","3.44992947","3.185439519","3.112139926","2.935131","3.076548","3.664372636","3.982675282","3.983537825"
"INTL.4002-8-BHS-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-BHS-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000090794","0.006219387","0.00708193"
"INTL.4006-8-BHS-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.99007","4.2","3.6","2.7","2.5","2.2","2.4","2.7","2.4","2.8","3","2.6","2.2","2.3","2.7","3.2","3.6","3.5","4","3.6","3.5","3.4","3.4","4.2","4.3","4.9","4.9","3.333506077773751","5.1","3.6","3.6","2.9683066143294736","3.4499294703416368","3.185439518690961","3.1121399264648915","2.935131","3.076548","3.6642818415788283","3.9764558947975375","3.9764558947975375"
"","Timor-Leste","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-TLS-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.3","0.3","0.3","0.3","0.341776221","0.4","0.2","0.253427","0.262934","0.3110748","0.4694018","0.5390538","0.5286017","0.516702681","0.52698616","0.53420808","0.53835732"
"INTL.4002-8-TLS-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4010-8-TLS-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.4006-8-TLS-MMTCD.A","            Petroleum and other liquids (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.3","0.3","0.3","0.3","0.3417762212750326","0.4","0.2","0.2534269999999994","0.26293399999999983","0.3110747999999994","0.46940179999999937","0.5390537999999996","0.5286017000000004","0.516702680546","0.5269861600111955","0.5342080799977215","0.53835732"
"","Togo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Emissions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.4008-8-TGO-MMTCD.A","        CO2 emissions (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.58233","0.5","0.5","0.6","0.7","0.6","0.5","0.5","0.5","0.6","0.6","1","0.7","0.5","0.6","0.6","0.6","0.7","0.7","1","1.4","1","1.3","2.2","2.3","2.3","2.3","2.608660521","2.886209374","1.552844671","2.719479968","2.444824838","2.113735962","2.205410075","2.410004778","2.585771943","1.968144306","1.816003725","2.255794107","2.244286814"
"INTL.4002-8-TGO-MMTCD.A","            Coal and coke (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.20387393821560254","0.18620937379643046","0.2528446707999388","0.31947996780344706","0.28700681449815063","0.2370614482741276","0.21376013602895202","0.3107157869225638","0.30219760612386615","0.3209143055976123","0.3220411398666369","0.5980782775686915","0.7058919849920277"
"INTL.4010-8-TGO-MMTCD.A","            Consumed natural gas (MMtonnes CO2)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.075635585","0.087271829","0.087271829"
